retailer,brand,vendor_raw,title,sku,form,motion,power,material,price,list_price,discount_pct,url
steinhafels,Flexsteel,FLXD,Flexsteel Lyra Pouf,849LYRA81,Other,Stationary,,Fabric,279.99,311.1,10.0,https://www.steinhafels.com/products/living-room-accents-shelving-benches-849lyra81
steinhafels,Bassett,HGTV,New American Swivel Glider,553Z12047,Chair,Motion,,Leather,1349.99,1499.99,10.0,https://www.steinhafels.com/products/living-room-chairs-ottomans-accent-chairs-553z12047
steinhafels,Ashley,ASHY,Ivy Triangle Table,615453910,Other,Stationary,,Unspecified,169.19,187.99,10.0,https://www.steinhafels.com/products/dining-tables-dining-tables-615453910
steinhafels,Ashley,ASHY,Dante Two Drawer Nightstand In Black,470400302,Other,Stationary,,Unspecified,279.89,310.99,10.0,https://www.steinhafels.com/products/bedroom-storage-nightstands-470400302
steinhafels,Ashley,ASHY,Glen Leather Power Headrest Zero Gravity Reclining Console Love,363Z51764,Sofa,Motion,Power,Leather,2299.99,2555.54,10.0,https://www.steinhafels.com/products/living-room-sofas-sectionals-reclining-sofas-loveseats-363z51764
steinhafels,Ashley,ASHY,Soho Mirror,464483585,Other,Stationary,,Unspecified,139.49,154.99,10.0,https://www.steinhafels.com/products/bedroom-storage-mirrors-464483585
steinhafels,Ashley,ASHY,Monica Chest,500194534,Other,Stationary,,Unspecified,949.49,1054.99,10.0,https://www.steinhafels.com/products/bedroom-storage-chests-500194534
steinhafels,Ashley,ASHY,Benson Dresser,450735740,Other,Stationary,,Unspecified,649.79,721.99,10.0,https://www.steinhafels.com/products/bedroom-storage-dressers-450735740
steinhafels,La-Z-Boy,LAZB,Belmont Leather Fully Loaded Recliner With Wireless Remote,933Z10968,Recliner,Motion,,Leather,1799.99,1999.99,10.0,https://www.steinhafels.com/products/living-room-chairs-ottomans-recliners-933z10968
steinhafels,Bassett,HGTV,Meredith Sofa,671Z01172,Sofa,Stationary,,Fabric,1799.99,1999.99,10.0,https://www.steinhafels.com/products/living-room-sofas-sectionals-sofas-671z01172
steinhafels,Ashley,ASHY,"Nolan 24"" Counter Upholstered Swivel Stool in Grey",623100175,Chair,Stationary,,Unspecified,199.79,221.99,10.0,https://www.steinhafels.com/products/entertainment-bar-bar-barstools-623100175
steinhafels,La-Z-Boy,LAZB,Ava 3-Pc. Power Headrest Reclining Sofa,390PKG962,Sectional,Motion,Power,Unspecified,2021.39,3379.97,40.2,https://www.steinhafels.com/products/living-room-sofas-sectionals-reclining-sofas-loveseats-390pkg962
steinhafels,Ashley,ASHY,Kirby Accent Table,085KIR892,Chair,Stationary,,Unspecified,249.99,277.77,10.0,https://www.steinhafels.com/products/living-room-accents-end-tables-085kir892
steinhafels,Bassett,HGTV,Copenhagen Display Cabinet,097CHP400,Other,Stationary,,Unspecified,3499.99,3888.88,10.0,https://www.steinhafels.com/products/living-room-accents-cabinets-chests-097chp400
steinhafels,Ashley,ASHY,Lizzie Chest,500466264,Other,Stationary,,Unspecified,599.39,665.99,10.0,https://www.steinhafels.com/products/kids-storage-chests-500466264
steinhafels,Jackson/Catnapper,JACK,Ike 4-Pc. Sectional,153PKG859,Sectional,Stationary,,Fabric,3064.49,3404.99,10.0,https://www.steinhafels.com/products/living-room-sofas-sectionals-sectionals-153pkg859
steinhafels,Jackson/Catnapper,JACK,Dixie Ottoman,737382627,Ottoman,Stationary,,Fabric,503.99,559.99,10.0,https://www.steinhafels.com/products/living-room-chairs-ottomans-ottomans-737382627
steinhafels,Ashley,ASHY,Jade Loveseat in Caramel,222232847,Loveseat,Stationary,,Leather,575.99,639.99,10.0,https://www.steinhafels.com/products/living-room-sofas-sectionals-loveseats-222232847
steinhafels,Ashley,ASHY,Meadowbrook One Drawer Nightstand,470045258,Other,Stationary,,Unspecified,349.19,387.99,10.0,https://www.steinhafels.com/products/kids-storage-nightstands-470045258
steinhafels,Southern Motion,SOMO,Diva Swivel Glider,863Z02825,Chair,Motion,,Unspecified,769.49,999.99,23.1,https://www.steinhafels.com/products/living-room-chairs-ottomans-accent-chairs-863z02825
steinhafels,Flexsteel,FLXD,Flexsteel Digby Ottoman,337Z49723,Ottoman,Stationary,,Unspecified,529.99,588.88,10.0,https://www.steinhafels.com/products/living-room-chairs-ottomans-ottomans-337z49723
steinhafels,Jackson/Catnapper,JACK,Magnolia Cocktail Ottoman,541Z51154,Ottoman,Stationary,,Fabric,476.99,529.99,10.0,https://www.steinhafels.com/products/living-room-chairs-ottomans-ottomans-541z51154
steinhafels,Ashley,ASHY,Township End Table,849T63730,Other,Stationary,,Unspecified,399.99,444.43,10.0,https://www.steinhafels.com/products/living-room-accents-end-tables-849t63730
steinhafels,Flexsteel,FLXD,Lincoln Square Cocktail Table,848LNC153,Other,Stationary,,Unspecified,949.99,1055.54,10.0,https://www.steinhafels.com/products/living-room-accents-cocktail-tables-848lnc153
steinhafels,Best Home Furnishings,BSCH,Odon Round Ottoman,756Z82604,Ottoman,Stationary,,Unspecified,489.99,544.43,10.0,https://www.steinhafels.com/products/living-room-chairs-ottomans-ottomans-756z82604
steinhafels,Ashley,ASHY,"Travertine Brown Desk Lamp 17""H",006059041,Other,Stationary,,Unspecified,80.99,89.99,10.0,https://www.steinhafels.com/products/home-office-accessories-desk-lamps-006059041
steinhafels,Ashley,ASHY,Meadowbrook Six Drawer Dresser,450419197,Other,Stationary,,Unspecified,889.19,987.99,10.0,https://www.steinhafels.com/products/kids-storage-dressers-450419197
steinhafels,La-Z-Boy,LAZB,Ava 6-Pc. Power Headrest Reclining Modular With Wireless Remote,853PKG577,Sectional,Motion,Power,Unspecified,3488.39,5839.94,40.3,https://www.steinhafels.com/products/living-room-sofas-sectionals-reclining-sectionals-853pkg577
steinhafels,Bassett,HGTV,Vansant Console Table,885VANS12,Other,Stationary,,Unspecified,1899.99,2111.1,10.0,https://www.steinhafels.com/products/living-room-accents-console-tables-885vans12
steinhafels,Flexsteel,FLXD,Flexsteel Score Fully Loaded Reclining Loveseat,489112168,Loveseat,Motion,,Unspecified,3749.99,4166.66,10.0,https://www.steinhafels.com/products/living-room-sofas-sectionals-reclining-sofas-loveseats-489112168
steinhafels,Ashley,ASHY,Crescent End Table,849CRS902,Other,Stationary,,Unspecified,219.99,244.43,10.0,https://www.steinhafels.com/products/living-room-accents-end-tables-849crs902
steinhafels,Flexsteel,FLXD,Flexsteel Digby Push Back Recliner,714Z39275,Recliner,Motion,,Unspecified,1999.99,2222.21,10.0,https://www.steinhafels.com/products/living-room-chairs-ottomans-accent-chairs-714z39275
steinhafels,Ashley,ASHY,Willa Sofa,981Z01640,Sofa,Stationary,,Unspecified,499.99,555.54,10.0,https://www.steinhafels.com/products/living-room-sofas-sectionals-sofas-981z01640
steinhafels,Ashley,ASHY,Rachel Side Chair,650423953,Chair,Stationary,,Fabric,189.89,210.99,10.0,https://www.steinhafels.com/products/dining-seating-dining-chairs-650423953
steinhafels,Ashley,ASHY,Shadow Chairside Table,805SHADO3,Other,Stationary,,Unspecified,349.99,388.88,10.0,https://www.steinhafels.com/products/living-room-accents-end-tables-805shado3
steinhafels,Ashley,ASHY,Carly Loveseat in Graphite,329Z80108,Loveseat,Stationary,,Unspecified,519.29,576.99,10.0,https://www.steinhafels.com/products/living-room-sofas-sectionals-loveseats-329z80108
steinhafels,Ashley,ASHY,Monica Dresser,450823661,Other,Stationary,,Unspecified,1019.69,1132.99,10.0,https://www.steinhafels.com/products/bedroom-storage-dressers-450823661
steinhafels,La-Z-Boy,LAZB,Ava 2-Pc. Power Headrest Reclining Loveseat,734PKG678,Sectional,Motion,Power,Unspecified,1624.49,2719.98,40.3,https://www.steinhafels.com/products/living-room-sofas-sectionals-reclining-sofas-loveseats-734pkg678
steinhafels,Ashley,ASHY,"Jasmine 25"" Counter Stool",623163396,Other,Stationary,,Fabric,149.39,165.99,10.0,https://www.steinhafels.com/products/living-room-chairs-ottomans-benches-stools-623163396
steinhafels,Jackson/Catnapper,JACK,Dixie 3-Pc. Sectional,642PKG353,Sectional,Stationary,,Fabric,2610.89,2900.99,10.0,https://www.steinhafels.com/products/living-room-sofas-sectionals-sectionals-642pkg353
steinhafels,Ashley,ASHY,Gail Loveseat,371Z31444,Loveseat,Stationary,,Unspecified,555.29,616.99,10.0,https://www.steinhafels.com/products/living-room-sofas-sectionals-loveseats-371z31444
steinhafels,Natuzzi,NATU,Matteo 3-Pc. Leather Power Headrest Reclining Sofa,846PKG370,Sectional,Motion,Power,Leather,3016.79,6138.99,50.9,https://www.steinhafels.com/products/living-room-sofas-sectionals-reclining-sofas-loveseats-846pkg370
steinhafels,Flexsteel,FLXD,Flexsteel Lyra Cocktail Table,848LYRA37,Other,Stationary,,Unspecified,949.99,1055.54,10.0,https://www.steinhafels.com/products/living-room-accents-cocktail-tables-848lyra37
steinhafels,Ashley,ASHY,Urban Desk Chair,835URB411,Chair,Stationary,,Unspecified,249.99,277.77,10.0,https://www.steinhafels.com/products/home-office-desks-chairs-office-chairs-835urb411
steinhafels,Bassett,HGTV,Reston Round End Table,849RST427,Other,Stationary,,Unspecified,899.99,999.99,10.0,https://www.steinhafels.com/products/living-room-accents-end-tables-849rst427
steinhafels,Ashley,ASHY,Monica Mirror,464027577,Other,Stationary,,Unspecified,199.79,221.99,10.0,https://www.steinhafels.com/products/bedroom-storage-mirrors-464027577
steinhafels,Ashley,ASHY,Mae 4-Pc. Sectional With Next-Gen Nuvella Performance Fabric,463PKG030,Sectional,Stationary,,Fabric,2355.29,2616.99,10.0,https://www.steinhafels.com/products/living-room-sofas-sectionals-sectionals-463pkg030
steinhafels,Ashley,ASHY,Willa Wide Ottoman,214803992,Ottoman,Stationary,,Unspecified,266.39,295.99,10.0,https://www.steinhafels.com/products/living-room-chairs-ottomans-ottomans-214803992
steinhafels,Ashley,ASHY,Petal Road 4-pc Sectional,721P30510,Sectional,Stationary,,Unspecified,1299.59,1443.99,10.0,https://www.steinhafels.com/products/outdoor-lounge-furniture-sectionals-721p30510
steinhafels,Ashley,ASHY,Diana Wide Chair,938Z54985,Chair,Stationary,,Fabric,659.69,732.99,10.0,https://www.steinhafels.com/products/living-room-chairs-ottomans-accent-chairs-938z54985
steinhafels,Ashley,ASHY,Torjin Console Bar Table Set,8854PKG94,Other,Stationary,,Unspecified,639.89,710.99,10.0,https://www.steinhafels.com/products/living-room-accents-console-tables-8854pkg94
steinhafels,Best Home Furnishings,BSCH,Larry Oversized Zero Gravity Lift Chair,698Z12641,Recliner,Motion,,Unspecified,1749.99,1944.43,10.0,https://www.steinhafels.com/products/living-room-chairs-ottomans-recliners-698z12641
steinhafels,Ashley,ASHY,Trinell Six Drawer Dresser,450828746,Other,Stationary,,Unspecified,549.89,610.99,10.0,https://www.steinhafels.com/products/bedroom-storage-dressers-450828746
steinhafels,Best Home Furnishings,BSCH,Andrea Wing Chair,276052500,Chair,Stationary,,Fabric,699.99,777.77,10.0,https://www.steinhafels.com/products/living-room-chairs-ottomans-accent-chairs-276052500
steinhafels,Ashley,ASHY,Carter Counter Island Table,605293599,Other,Stationary,,Unspecified,389.69,432.99,10.0,https://www.steinhafels.com/products/dining-tables-counter-and-pub-tables-605293599
steinhafels,Jackson/Catnapper,JACK,Grant Sofa,351405280,Sofa,Stationary,,Unspecified,849.59,943.99,10.0,https://www.steinhafels.com/products/living-room-sofas-sectionals-sofas-351405280
steinhafels,Flexsteel,FLXD,Ludwig End Table,849LDW222,Other,Stationary,,Unspecified,399.99,444.43,10.0,https://www.steinhafels.com/products/living-room-accents-end-tables-849ldw222
steinhafels,Flexsteel,FLXD,Plymouth Rectangle Cocktail Table,848PLM556,Other,Stationary,,Unspecified,549.99,611.1,10.0,https://www.steinhafels.com/products/living-room-accents-cocktail-tables-848plm556
steinhafels,Ashley,ASHY,Torjin Stool,885474519,Other,Stationary,,Unspecified,149.99,166.66,10.0,https://www.steinhafels.com/products/living-room-chairs-ottomans-benches-stools-885474519
steinhafels,Flexsteel,FLXD,Flexsteel Score Fully Loaded Recliner,694Z90619,Recliner,Motion,,Unspecified,2049.99,2277.77,10.0,https://www.steinhafels.com/products/living-room-chairs-ottomans-recliners-694z90619
steinhafels,Flexsteel,FLXD,Flexsteel Loretta Sofa,559Z46219,Sofa,Stationary,,Unspecified,1999.99,3555.54,43.8,https://www.steinhafels.com/products/living-room-sofas-sectionals-sofas-559z46219
steinhafels,Ashley,ASHY,Colette Chest,500911193,Other,Stationary,,Unspecified,479.69,532.99,10.0,https://www.steinhafels.com/products/kids-storage-chests-500911193
steinhafels,La-Z-Boy,LAZB,Lennon Leather Fully Loaded Swivel Recliner With Wireless Remote,381243245,Recliner,Motion,,Leather,1899.99,2111.1,10.0,https://www.steinhafels.com/products/living-room-chairs-ottomans-recliners-381243245
steinhafels,Ashley,ASHY,Torjin Console Bar Table,885406314,Other,Stationary,,Unspecified,349.99,388.88,10.0,https://www.steinhafels.com/products/living-room-accents-console-tables-885406314
steinhafels,Ashley,ASHY,Kayce Side Chair,650430514,Chair,Stationary,,Fabric,109.79,121.99,10.0,https://www.steinhafels.com/products/dining-seating-dining-chairs-650430514
steinhafels,Bassett,HGTV,Copenhagen Cocktail Table,848CHG347,Other,Stationary,,Unspecified,1599.99,1777.77,10.0,https://www.steinhafels.com/products/living-room-accents-cocktail-tables-848chg347
steinhafels,Ashley,ASHY,Shadow End Table,805SHADO2,Other,Stationary,,Unspecified,399.99,444.43,10.0,https://www.steinhafels.com/products/living-room-accents-end-tables-805shado2
steinhafels,Ashley,ASHY,Cassie Oversized Swivel Chair,759Z26104,Chair,Stationary,,Unspecified,800.99,889.99,10.0,https://www.steinhafels.com/products/living-room-chairs-ottomans-accent-chairs-759z26104
steinhafels,Bassett,HGTV,Holt Side Chair,650268734,Chair,Stationary,,Unspecified,199.79,776.99,74.3,https://www.steinhafels.com/products/dining-seating-dining-chairs-650268734
steinhafels,Best Home Furnishings,BSCH,Tristan Leather Power Wall Saver Incliner,282Z14574,Recliner,Motion,Power,Leather,989.99,1999.99,50.5,https://www.steinhafels.com/products/living-room-chairs-ottomans-recliners-282z14574
steinhafels,Flexsteel,FLXD,Flexsteel Sylvie Round Chairside Table,859SLV815,Other,Stationary,,Unspecified,399.99,444.43,10.0,https://www.steinhafels.com/products/living-room-accents-end-tables-859slv815
steinhafels,Jackson/Catnapper,JACK,Grant Loveseat,354405283,Loveseat,Stationary,,Unspecified,799.19,887.99,10.0,https://www.steinhafels.com/products/living-room-sofas-sectionals-loveseats-354405283
steinhafels,Ashley,ASHY,Jace Side Chair,650491031,Chair,Stationary,,Unspecified,99.89,110.99,10.0,https://www.steinhafels.com/products/dining-seating-dining-chairs-650491031
steinhafels,La-Z-Boy,LAZB,Olympic Power Headrest Zero Gravity Reclining Loveseat,530663722,Loveseat,Motion,Power,Unspecified,2289.99,2289.99,,https://www.steinhafels.com/products/living-room-sofas-sectionals-reclining-sofas-loveseats-530663722
steinhafels,Flexsteel,FLXD,"Millwork 76"" Console",885MLW325,Other,Stationary,,Unspecified,1999.99,2222.21,10.0,https://www.steinhafels.com/products/entertainment-bar-entertainment-media-consoles-885mlw325
steinhafels,Ashley,ASHY,Tessa Dresser,450679590,Other,Stationary,,Unspecified,676.79,751.99,10.0,https://www.steinhafels.com/products/kids-storage-dressers-450679590
steinhafels,Ashley,ASHY,"Jasmine 42"" Counter Table",605225168,Other,Stationary,,Unspecified,339.29,376.99,10.0,https://www.steinhafels.com/products/dining-tables-counter-and-pub-tables-605225168
steinhafels,Bassett,HGTV,"Copenhagen 60"" Console Table",885CHG581,Other,Stationary,,Unspecified,1499.99,1666.66,10.0,https://www.steinhafels.com/products/living-room-accents-console-tables-885chg581
steinhafels,Ashley,ASHY,Kimberly Ivory Chair,650451354,Chair,Stationary,,Leather,89.99,99.99,10.0,https://www.steinhafels.com/products/dining-seating-dining-chairs-650451354
steinhafels,Bassett,HGTV,Liam End Table,849LIAM61,Other,Stationary,,Unspecified,849.99,944.43,10.0,https://www.steinhafels.com/products/living-room-accents-end-tables-849liam61
steinhafels,Bassett,HGTV,Danbury Leather Small Square Ottoman,993Z57147,Ottoman,Stationary,,Leather,569.99,1332.99,57.2,https://www.steinhafels.com/products/living-room-chairs-ottomans-ottomans-993z57147
steinhafels,Flexsteel,FLXD,Flexsteel Westside Conversation Sofa,318Z51146,Sofa,Stationary,,Unspecified,3599.99,3999.99,10.0,https://www.steinhafels.com/products/living-room-sofas-sectionals-sofas-318z51146
steinhafels,Bassett,HGTV,Vansant Cocktail Table,848VANS10,Other,Stationary,,Unspecified,1799.99,1999.99,10.0,https://www.steinhafels.com/products/living-room-accents-cocktail-tables-848vans10
steinhafels,Jackson/Catnapper,JACK,Brielle Loveseat,318910025,Loveseat,Stationary,,Unspecified,879.98,1087.99,19.1,https://www.steinhafels.com/products/living-room-sofas-sectionals-loveseats-318910025
steinhafels,Ashley,ASHY,Dante Six Drawer Dresser,450938955,Other,Stationary,,Unspecified,579.59,643.99,10.0,https://www.steinhafels.com/products/bedroom-storage-dressers-450938955
steinhafels,Bassett,HGTV,Liam Chairside Table,859LIAM74,Other,Stationary,,Unspecified,799.99,888.88,10.0,https://www.steinhafels.com/products/living-room-accents-end-tables-859liam74
steinhafels,Ashley,ASHY,Lizzie Vanity with Mirror,480P63067,Other,Stationary,,Unspecified,854.99,949.99,10.0,https://www.steinhafels.com/products/kids-study-play-vanities-480p63067
steinhafels,Flexsteel,FLXD,Millwork Round End Table,849MLW792,Other,Stationary,,Unspecified,399.99,444.43,10.0,https://www.steinhafels.com/products/living-room-accents-end-tables-849mlw792
steinhafels,Ashley,ASHY,Gail Ottoman,532Z95420,Ottoman,Stationary,,Unspecified,256.49,284.99,10.0,https://www.steinhafels.com/products/living-room-chairs-ottomans-ottomans-532z95420
steinhafels,Ashley,ASHY,Boone Front Bar,605312936,Other,Stationary,,Unspecified,899.09,998.99,10.0,https://www.steinhafels.com/products/entertainment-bar-bar-bars-backbars-605312936
steinhafels,Ashley,ASHY,"Emma 45"" Round Dining Table",615116019,Other,Stationary,,Unspecified,369.89,410.99,10.0,https://www.steinhafels.com/products/dining-tables-dining-tables-615116019
